persona_id,name,plan,age,lang,profile,xp,flight_level,momentum_score,momentum_league,active_weeks,weekly_scores,maturity_index,maturity_rank,cmi,rmi,route_proven,route_proven_count,breadth_index,breadth_descriptor,trust_state,title_eligibility,prestige_pei,prestige_nomination,achievements,achievement_ids,cxw,sex,team_contrib,practical,capstone,missions,integrity_hold,clusters,horizons,ldb_mastery_eligible,ldb_momentum_eligible,expected,issues,result,cohort,seed,formula_frm_mat,formula_frm_mom,formula_frm_xp
CAL-20260721-A-0176,Cal A 176,OpenFlight,adult,en,low_act_high_ev,900,4,55.0,Silver,7,40.0|60.0|50.0|0.0|40.0|80.0|50.0|50.0,63.75,Pathfinder,100.0,100.0,1,1,18.25,Focused,POSITIVE_STANDING,PROGRESS_VISIBLE,73.9,NOT_ELIGIBLE,4,ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,2,7,1,0,0,2,OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0177,Cal A 177,MeritRoute,adult,en,popular_weak,230,2,32.5,Bronze,4,0.0|10.0|0.0|50.0|75.0|60.0|0.0|0.0,25.0,Fledgling,70.0,49.0,0,0,33.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,43.95,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,1,0,3,0,3,BLD|LED|OPR,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0178,Cal A 178,FlightPass,adult,en,team_strong,1270,5,66.67,Gold,8,50.0|60.0|85.0|10.0|10.0|70.0|75.0|60.0,66.25,Specialist,81.67,81.67,1,1,34.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,76.65,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,5,5,1,2,0,4,BLD|OPR,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0179,Cal A 179,Expedition,adult,ar,integrity,410,3,54.17,Silver,6,50.0|50.0|60.0|0.0|75.0|50.0|0.0|40.0,37.5,Scout,83.33,49.0,0,0,27.5,Expanding,NORMAL,NOT_ELIGIBLE,41.95,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,3,0,3,0,3,BLD|LED,0,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0180,Cal A 180,FlightPass,adult,ar,popular_weak,250,2,45.83,Silver,5,0.0|0.0|40.0|50.0|60.0|0.0|75.0|50.0,20.0,Fledgling,70.0,49.0,0,0,33.75,Expanding,NORMAL,NOT_ELIGIBLE,35.2,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,1,0,5,0,3,BLD|LED|OPR,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0181,Cal A 181,OpenFlight,adult,ar,returning,490,3,53.33,Silver,6,75.0|0.0|0.0|70.0|50.0|10.0|40.0|75.0,47.5,Scout,83.33,49.0,0,0,32.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,62.95,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-RET-001|ACH-TEAM-001,0,0,3,5,0,7,0,4,LED|OPR,0,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0182,Cal A 182,WingPass,adult,en,high_act_low_ev,450,3,55.0,Silver,7,50.0|50.0|60.0|0.0|60.0|50.0|60.0|50.0,18.75,Hatchling,0.0,0.0,0,0,75.0,Integrated,NORMAL,NOT_ELIGIBLE,27.25,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,0,0,16,0,10,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0183,Cal A 183,FlightPass,adult,en,low_act_high_ev,880,4,53.33,Silver,8,40.0|50.0|50.0|50.0|50.0|70.0|50.0|50.0,56.25,Pathfinder,100.0,100.0,1,1,16.25,Focused,NORMAL,PROGRESS_VISIBLE,64.0,NOT_ELIGIBLE,3,ACH-CAP-001|ACH-EVD-001|ACH-MST-001,0,0,0,8,1,0,0,2,OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0184,Cal A 184,WingPass,adult,en,experienced,1040,5,65.83,Gold,7,40.0|0.0|40.0|50.0|85.0|85.0|85.0|50.0,86.25,Vanguard,100.0,100.0,1,2,65.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,83.5,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,2,6,1,4,0,7,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0185,Cal A 185,FlightPass,adult,en,steady,790,4,63.33,Gold,6,40.0|75.0|75.0|65.0|0.0|60.0|65.0|0.0,63.75,Pathfinder,85.0,85.0,1,1,34.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,70.15,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-MST-001|ACH-TEAM-001,0,0,1,3,1,2,0,4,OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0186,Cal A 186,MeritRoute,adult,ar,low_act_high_ev,880,4,53.33,Silver,8,40.0|50.0|50.0|50.0|50.0|70.0|50.0|50.0,56.25,Pathfinder,100.0,100.0,1,1,16.25,Focused,NORMAL,PROGRESS_VISIBLE,64.0,NOT_ELIGIBLE,3,ACH-CAP-001|ACH-EVD-001|ACH-MST-001,0,0,0,8,1,0,0,2,OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0187,Cal A 187,OpenFlight,adult,ar,experienced,1290,5,80.0,Platinum,8,75.0|75.0|75.0|85.0|85.0|70.0|85.0|50.0,86.25,Vanguard,100.0,100.0,1,2,53.75,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,81.25,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,2,8,1,6,0,6,BLD|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0188,Cal A 188,FlightPass,adult,en,high_act_low_ev,670,4,55.0,Silver,6,50.0|50.0|60.0|60.0|0.0|0.0|50.0|60.0,21.25,Fledgling,0.0,0.0,0,0,60.0,Multi-Horizon,NORMAL,NOT_ELIGIBLE,26.75,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,0,0,14,0,7,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0189,Cal A 189,WingPass,adult,en,experienced,1065,5,72.5,Gold,8,65.0|50.0|75.0|85.0|85.0|20.0|40.0|75.0,86.25,Specialist,100.0,100.0,1,2,63.0,Multi-Horizon,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,73.6,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001,0,1,0,7,1,5,0,7,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0190,Cal A 190,OpenFlight,adult,en,popular_weak,290,2,40.0,Bronze,5,40.0|0.0|40.0|50.0|60.0|0.0|50.0|0.0,35.0,Scout,85.0,49.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,43.95,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,2,0,3,0,2,BLD|PRT,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0191,Cal A 191,OpenFlight,adult,en,merit,865,4,60.83,Gold,6,0.0|65.0|60.0|85.0|0.0|60.0|85.0|10.0,60.0,Pathfinder,78.33,78.33,1,1,57.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,68.65,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,2,1,5,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0192,Cal A 192,Expedition,adult,ar,popular_weak,250,2,25.0,Iron,4,0.0|50.0|0.0|10.0|40.0|0.0|50.0|0.0,18.75,Hatchling,70.0,49.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,34.7,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,1,0,2,0,2,LED|OPR,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0193,Cal A 193,Expedition,adult,ar,new,260,2,30.0,Bronze,4,40.0|0.0|50.0|50.0|0.0|0.0|0.0|40.0,35.0,Scout,85.0,49.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,42.45,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-TEAM-001,0,0,1,2,0,2,0,2,LED|OPR,0,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0194,Cal A 194,MeritRoute,adult,en,prestige,1565,6,75.0,Platinum,8,50.0|75.0|85.0|50.0|50.0|80.0|85.0|75.0,87.5,Vanguard,100.0,100.0,1,2,63.75,Multi-Horizon,ELEVATED_RESPONSIBILITY_ELIGIBLE,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,92.0,ELIGIBLE_ASCENDANT_NOMINATION,10,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-CXW-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,1,1,1,8,1,4,0,6,BLD|OPR|PRT,1,1,"{'prestige_auto_grant': 'no', 'nomination_possible': 'yes'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0195,Cal A 195,OpenFlight,adult,ar,popular_weak,360,3,58.33,Silver,6,50.0|0.0|40.0|50.0|75.0|85.0|0.0|50.0,20.0,Fledgling,66.67,49.0,0,0,38.75,Expanding,NORMAL,NOT_ELIGIBLE,36.2,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,1,0,6,0,4,LED|OPR|PRT,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0196,Cal A 196,FlightPass,adult,en,steady,920,4,69.17,Gold,6,75.0|0.0|75.0|50.0|0.0|65.0|75.0|75.0,58.75,Pathfinder,83.33,83.33,1,1,43.75,Expanding,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,64.5,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001,0,0,0,3,1,5,0,5,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0197,Cal A 197,MeritRoute,adult,ar,low_act_high_ev,950,4,59.17,Silver,7,65.0|0.0|50.0|50.0|60.0|70.0|60.0|50.0,66.25,Specialist,100.0,100.0,1,1,29.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,76.15,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,2,6,1,2,0,3,LED|OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0198,Cal A 198,MeritRoute,adult,en,new,460,3,53.33,Silver,7,40.0|10.0|60.0|0.0|40.0|60.0|50.0|70.0,37.5,Scout,85.0,49.0,0,0,38.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,52.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,3,2,0,4,0,4,LED|OPR|PRT,0,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0199,Cal A 199,MeritRoute,adult,en,merit,1215,5,78.33,Platinum,8,40.0|50.0|85.0|90.0|75.0|60.0|85.0|75.0,63.75,Pathfinder,81.67,81.67,1,1,57.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,73.65,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,6,1,6,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0200,Cal A 200,OpenFlight,adult,en,low_act_high_ev,920,4,55.0,Silver,8,40.0|50.0|50.0|50.0|50.0|70.0|60.0|50.0,61.25,Pathfinder,100.0,100.0,1,1,18.25,Focused,POSITIVE_STANDING,PROGRESS_VISIBLE,71.4,NOT_ELIGIBLE,4,ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,1,8,1,0,0,2,OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0201,Cal A 201,WingPass,adult,en,steady,885,4,64.17,Gold,7,40.0|60.0|60.0|25.0|0.0|75.0|75.0|75.0,60.0,Pathfinder,80.0,80.0,1,1,50.75,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,67.9,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,2,1,5,0,6,BLD|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0202,Cal A 202,MeritRoute,adult,ar,high_act_low_ev,540,3,56.67,Silver,8,50.0|60.0|10.0|50.0|50.0|50.0|60.0|70.0,21.25,Fledgling,0.0,0.0,0,0,65.0,Multi-Horizon,NORMAL,NOT_ELIGIBLE,27.75,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,0,0,16,0,8,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0203,Cal A 203,MeritRoute,adult,en,new,270,2,31.67,Bronze,5,40.0|0.0|40.0|50.0|0.0|0.0|10.0|50.0,45.0,Scout,95.0,49.0,0,0,5.0,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,46.2,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-TEAM-001,0,0,2,3,0,1,0,1,LED,0,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0204,Cal A 204,Expedition,adult,en,prestige,1405,5,73.33,Gold,8,65.0|85.0|85.0|50.0|50.0|70.0|85.0|50.0,87.5,Vanguard,100.0,100.0,1,2,83.0,Integrated,ELEVATED_RESPONSIBILITY_ELIGIBLE,INTEGRATED_TEMPLATE_ELIGIBLE_FOR_REVIEW,92.85,ELIGIBLE_ASCENDANT_NOMINATION,9,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-CXW-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001,1,1,0,8,1,4,0,9,BLD|LED|OPR|PRT,1,1,"{'prestige_auto_grant': 'no', 'nomination_possible': 'yes'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0205,Cal A 205,FlightPass,adult,en,steady,850,4,57.5,Silver,5,65.0|0.0|50.0|80.0|0.0|75.0|75.0|0.0,63.75,Pathfinder,83.33,83.33,1,1,45.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,71.9,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,3,1,4,0,5,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0206,Cal A 206,FlightPass,adult,ar,experienced,1055,5,67.5,Gold,8,75.0|75.0|50.0|85.0|50.0|70.0|50.0|50.0,86.25,Specialist,100.0,100.0,1,2,41.75,Expanding,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,69.35,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001,0,1,0,8,1,3,0,4,BLD|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0207,Cal A 207,FlightPass,adult,ar,a11y_compressed,420,3,48.33,Silver,5,65.0|60.0|0.0|40.0|0.0|0.0|40.0|85.0,42.5,Scout,95.0,49.0,0,0,33.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,54.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,4,0,3,0,3,LED|OPR|PRT,0,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0208,Cal A 208,WingPass,adult,en,a11y_compressed,200,2,23.33,Iron,2,0.0|75.0|0.0|65.0|0.0|0.0|0.0|0.0,30.0,Fledgling,85.0,49.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,36.2,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,2,0,2,0,2,BLD|PRT,0,0,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0209,Cal A 209,OpenFlight,adult,en,low_act_high_ev,940,4,59.17,Silver,8,40.0|50.0|50.0|50.0|50.0|80.0|75.0|50.0,63.75,Pathfinder,100.0,100.0,1,1,29.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,73.65,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,1,8,1,1,0,3,BLD|OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0210,Cal A 210,FlightPass,adult,en,steady,950,4,65.83,Gold,7,40.0|75.0|85.0|15.0|0.0|65.0|80.0|50.0,58.75,Pathfinder,86.0,86.0,1,1,53.75,Multi-Horizon,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,67.3,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001,0,0,0,4,1,5,0,7,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0211,Cal A 211,FlightPass,adult,ar,low_act_high_ev,1020,5,63.33,Gold,8,65.0|50.0|50.0|60.0|50.0|80.0|75.0|50.0,66.25,Specialist,100.0,100.0,1,1,29.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,76.15,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,2,8,1,2,0,3,OPR|PRT,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0212,Cal A 212,WingPass,adult,en,team_strong,1470,5,80.0,Platinum,8,65.0|60.0|70.0|85.0|85.0|80.0|75.0|85.0,66.25,Specialist,83.33,83.33,1,1,67.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,83.65,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,7,4,1,7,0,8,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0213,Cal A 213,OpenFlight,adult,ar,team_strong,1180,5,70.83,Gold,7,0.0|65.0|10.0|65.0|60.0|85.0|75.0|75.0,66.25,Specialist,81.67,81.67,1,1,34.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,76.65,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,7,4,1,5,0,4,OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0214,Cal A 214,Expedition,adult,en,popular_weak,140,2,20.0,Iron,4,0.0|0.0|10.0|40.0|60.0|0.0|0.0|10.0,15.0,Hatchling,0.0,0.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,17.0,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,0,0,2,0,2,BLD|LED,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0215,Cal A 215,FlightPass,adult,en,steady,740,4,40.83,Bronze,5,75.0|50.0|0.0|40.0|0.0|65.0|15.0|0.0,55.0,Pathfinder,82.0,82.0,1,1,43.75,Expanding,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,60.1,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001,0,0,0,2,1,3,0,5,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0216,Cal A 216,Expedition,adult,en,experienced,800,4,48.33,Silver,7,40.0|0.0|40.0|10.0|40.0|70.0|50.0|50.0,86.25,Vanguard,100.0,100.0,1,2,32.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,74.5,ELIGIBLE_ASCENDANT_NOMINATION,6,ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,1,6,1,0,0,3,BLD|OPR,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0217,Cal A 217,FlightPass,adult,en,returning,425,3,42.5,Bronze,5,85.0|0.0|0.0|55.0|0.0|50.0|15.0|50.0,45.0,Scout,86.67,49.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,54.45,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-RET-001|ACH-TEAM-001,0,0,2,4,0,4,0,2,OPR|PRT,0,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0218,Cal A 218,FlightPass,adult,en,steady,1150,5,76.67,Platinum,7,50.0|85.0|50.0|90.0|0.0|75.0|85.0|75.0,63.75,Pathfinder,81.67,81.67,1,1,62.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,74.65,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,6,1,5,0,7,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0219,Cal A 219,FlightPass,minor,en,minor_ar,365,3,60.0,Gold,6,40.0|85.0|85.0|60.0|0.0|40.0|0.0|50.0,20.0,Fledgling,66.67,49.0,0,0,38.75,Expanding,NORMAL,NOT_ELIGIBLE,36.2,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,1,0,6,0,4,BLD|LED|PRT,0,1,{'baseline': 'ok'},,PASS,A,20260721,0.2.0,0.2.0,0.1.1
CAL-20260721-A-0220,Cal A 220,FlightPass,adult,en,high_act_low_ev,530,3,50.0,Silver,6,40.0|60.0|50.0|50.0|50.0|0.0|0.0|50.0,13.75,Hatchling,0.0,0.0,0,0,65.0,Multi-Horizon,NORMAL,NOT_ELIGIBLE,22.75,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-LRN-001,0,0,0,0,0,14,0,8,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS,A,20260721,0.2.0,0.2.0,0.1.1
