persona_id,name,plan,age,lang,profile,xp,flight_level,momentum_score,momentum_league,active_weeks,weekly_scores,maturity_index,maturity_rank,cmi,rmi,route_proven,route_proven_count,breadth_index,breadth_descriptor,trust_state,title_eligibility,prestige_pei,prestige_nomination,achievements,achievement_ids,cxw,sex,team_contrib,practical,capstone,missions,integrity_hold,clusters,horizons,ldb_mastery_eligible,ldb_momentum_eligible,expected,issues,result
SYN-0266,Synthetic 266,Expedition,adult,ar,team_strong,1415,5,79.17,Platinum,8,75.0|75.0|85.0|60.0|85.0|80.0|60.0|75.0,66.25,Specialist,85.0,85.0,1,1,45.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,75.15,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,7,2,1,5,0,5,BLD|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0267,Synthetic 267,MeritRoute,adult,en,integrity,460,3,61.67,Gold,7,0.0|40.0|50.0|50.0|60.0|75.0|60.0|75.0,42.5,Scout,86.67,49.0,0,0,27.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,52.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,4,0,3,0,3,BLD|LED,0,1,{'baseline': 'ok'},,PASS
SYN-0268,Synthetic 268,FlightPass,adult,en,popular_weak,535,3,69.17,Gold,6,0.0|75.0|60.0|60.0|85.0|85.0|50.0|0.0,40.0,Scout,76.67,49.0,0,0,43.75,Expanding,NORMAL,NOT_ELIGIBLE,38.95,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,2,0,6,0,5,BLD|LED|PRT,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS
SYN-0269,Synthetic 269,FlightPass,adult,en,prestige,1580,6,73.33,Gold,8,50.0|50.0|50.0|75.0|85.0|80.0|75.0|75.0,87.5,Vanguard,100.0,100.0,1,2,75.0,Integrated,ELEVATED_RESPONSIBILITY_ELIGIBLE,INTEGRATED_TEMPLATE_ELIGIBLE_FOR_REVIEW,94.25,ELIGIBLE_ASCENDANT_NOMINATION,10,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-CXW-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,1,1,2,8,1,4,0,7,BLD|LED|OPR|PRT,1,1,"{'prestige_auto_grant': 'no', 'nomination_possible': 'yes'}",,PASS
SYN-0270,Synthetic 270,OpenFlight,adult,en,new,280,2,35.0,Bronze,6,50.0|0.0|0.0|40.0|50.0|10.0|10.0|50.0,30.0,Hatchling,70.0,49.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,39.45,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,1,0,3,0,2,BLD|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0271,Synthetic 271,MeritRoute,adult,ar,steady,910,4,65.0,Gold,7,65.0|75.0|75.0|50.0|0.0|65.0|60.0|50.0,63.75,Pathfinder,83.33,83.33,1,1,45.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,71.9,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,3,1,5,0,5,BLD|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0272,Synthetic 272,Expedition,adult,en,high_act_low_ev,600,4,59.17,Silver,7,60.0|50.0|75.0|0.0|50.0|60.0|60.0|50.0,15.0,Hatchling,15.0,15.0,0,0,65.0,Multi-Horizon,POSITIVE_STANDING,NOT_ELIGIBLE,33.0,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,0,0,16,0,8,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS
SYN-0273,Synthetic 273,FlightPass,adult,ar,low_act_high_ev,870,4,55.83,Silver,8,65.0|50.0|50.0|10.0|40.0|70.0|50.0|50.0,63.75,Pathfinder,100.0,100.0,1,1,29.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,73.65,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,1,7,1,1,0,3,OPR|PRT,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS
SYN-0274,Synthetic 274,WingPass,adult,ar,experienced,1060,5,70.0,Gold,6,65.0|50.0|0.0|75.0|75.0|0.0|75.0|80.0,86.25,Vanguard,100.0,100.0,1,2,70.0,Integrated,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,87.0,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,3,5,1,5,0,8,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0275,Synthetic 275,MeritRoute,adult,en,new,265,2,41.67,Bronze,5,0.0|0.0|50.0|50.0|50.0|50.0|0.0|50.0,37.5,Scout,85.0,49.0,0,0,33.75,Expanding,NORMAL,NOT_ELIGIBLE,36.95,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,2,0,3,0,3,BLD|LED|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0276,Synthetic 276,FlightPass,adult,en,merit,970,4,70.83,Gold,8,40.0|50.0|50.0|90.0|50.0|70.0|80.0|85.0,58.75,Pathfinder,83.33,83.33,1,1,43.75,Expanding,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,64.5,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001,0,0,0,5,1,4,0,5,BLD|LED|OPR,1,1,{'baseline': 'ok'},,PASS
SYN-0277,Synthetic 277,MeritRoute,adult,en,returning,260,2,39.17,Bronze,4,50.0|0.0|0.0|65.0|70.0|50.0|0.0|0.0,45.0,Scout,76.67,49.0,0,0,33.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,43.95,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-RET-001|ACH-TEAM-001,0,0,1,2,0,6,0,3,BLD|OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0278,Synthetic 278,WingPass,minor,ar,minor_ar,265,2,33.33,Bronze,5,50.0|50.0|0.0|40.0|50.0|10.0|0.0|0.0,45.0,Scout,76.67,49.0,0,0,5.0,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,40.7,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-TEAM-001,0,0,2,2,0,1,0,1,OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0279,Synthetic 279,FlightPass,adult,ar,a11y_compressed,370,3,50.83,Silver,5,65.0|0.0|0.0|65.0|50.0|0.0|50.0|75.0,42.5,Scout,83.33,49.0,0,0,38.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,49.7,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,3,0,4,0,4,BLD|LED|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0280,Synthetic 280,MeritRoute,adult,en,team_passenger,50,1,6.67,Iron,1,0.0|0.0|0.0|0.0|0.0|0.0|40.0|0.0,5.0,Hatchling,0.0,0.0,0,0,5.0,Focused,NORMAL,NOT_ELIGIBLE,7.0,NOT_ELIGIBLE,1,ACH-ACT-001,0,0,0,0,0,1,0,1,OPR,0,0,{'full_mastery_from_team': 'no'},,PASS
SYN-0281,Synthetic 281,FlightPass,adult,ar,team_strong,1260,5,73.33,Gold,8,75.0|75.0|60.0|60.0|75.0|80.0|10.0|75.0,66.25,Specialist,83.33,83.33,1,1,50.75,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,80.4,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,7,4,1,5,0,6,BLD|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0282,Synthetic 282,OpenFlight,adult,en,integrity,450,3,61.67,Gold,7,50.0|0.0|40.0|60.0|50.0|85.0|50.0|75.0,42.5,Scout,86.67,49.0,0,0,27.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,52.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,4,0,3,0,3,OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0283,Synthetic 283,FlightPass,adult,en,popular_weak,190,2,40.0,Bronze,6,10.0|40.0|0.0|50.0|50.0|0.0|40.0|50.0,27.5,Hatchling,70.0,49.0,0,0,33.75,Expanding,NORMAL,NOT_ELIGIBLE,34.7,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,1,0,4,0,3,BLD|LED|PRT,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS
SYN-0284,Synthetic 284,OpenFlight,adult,ar,steady,675,4,70.0,Gold,7,65.0|50.0|60.0|60.0|0.0|75.0|75.0|85.0,40.0,Scout,95.0,49.0,0,0,55.0,Multi-Horizon,NORMAL,NOT_ELIGIBLE,50.7,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001,0,0,0,4,0,6,0,6,BLD|LED|OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0285,Synthetic 285,FlightPass,adult,en,new,500,3,51.67,Silver,6,40.0|0.0|75.0|50.0|85.0|50.0|0.0|10.0,45.0,Scout,86.67,49.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,48.95,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,3,0,2,0,2,LED|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0286,Synthetic 286,FlightPass,adult,en,steady,940,4,64.17,Gold,7,40.0|60.0|60.0|75.0|0.0|20.0|65.0|85.0,58.75,Pathfinder,86.0,86.0,1,1,48.75,Expanding,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,66.3,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001,0,0,0,4,1,5,0,6,BLD|LED|OPR,1,1,{'baseline': 'ok'},,PASS
SYN-0287,Synthetic 287,Expedition,adult,en,high_act_low_ev,730,4,56.67,Silver,7,40.0|60.0|60.0|50.0|70.0|50.0|0.0|50.0,12.5,Hatchling,0.0,0.0,0,0,65.0,Multi-Horizon,NORMAL,NOT_ELIGIBLE,21.5,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,0,0,16,0,8,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS
SYN-0288,Synthetic 288,WingPass,adult,en,low_act_high_ev,920,4,55.0,Silver,8,40.0|50.0|50.0|60.0|50.0|50.0|70.0|50.0,61.25,Pathfinder,100.0,100.0,1,1,18.25,Focused,POSITIVE_STANDING,PROGRESS_VISIBLE,71.4,NOT_ELIGIBLE,4,ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,1,8,1,0,0,2,OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS
SYN-0289,Synthetic 289,MeritRoute,adult,en,experienced,1055,5,69.17,Gold,8,40.0|50.0|75.0|50.0|85.0|50.0|70.0|85.0,86.25,Vanguard,100.0,100.0,1,2,53.75,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,81.25,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,2,6,1,5,0,6,BLD|LED|OPR,1,1,{'baseline': 'ok'},,PASS
SYN-0290,Synthetic 290,OpenFlight,adult,en,new,100,2,10.0,Iron,2,0.0|0.0|10.0|0.0|0.0|0.0|50.0|0.0,10.0,Hatchling,0.0,0.0,0,0,5.0,Focused,NORMAL,NOT_ELIGIBLE,9.5,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,0,0,1,0,1,BLD,0,0,{'baseline': 'ok'},,PASS
SYN-0291,Synthetic 291,WingPass,adult,en,merit,925,4,70.0,Gold,7,65.0|75.0|50.0|65.0|85.0|80.0|0.0|40.0,66.25,Specialist,85.0,85.0,1,1,57.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,77.15,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,2,3,1,4,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0292,Synthetic 292,MeritRoute,adult,en,returning,370,3,41.67,Bronze,5,50.0|0.0|0.0|65.0|10.0|0.0|40.0|85.0,45.0,Scout,83.33,49.0,0,0,27.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,52.2,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-RET-001|ACH-TEAM-001,0,0,1,4,0,5,0,3,BLD|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0293,Synthetic 293,OpenFlight,minor,ar,minor_ar,450,3,64.17,Gold,7,65.0|50.0|60.0|75.0|75.0|60.0|0.0|40.0,45.0,Scout,83.33,49.0,0,0,43.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,50.7,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,3,0,6,0,5,BLD|OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0294,Synthetic 294,OpenFlight,adult,ar,a11y_compressed,230,2,42.5,Bronze,5,50.0|50.0|0.0|0.0|40.0|0.0|40.0|75.0,22.5,Hatchling,73.33,49.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,29.95,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,1,0,2,0,2,BLD|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0295,Synthetic 295,Expedition,adult,en,team_passenger,170,2,35.0,Bronze,5,40.0|0.0|40.0|0.0|40.0|50.0|0.0|40.0,5.0,Hatchling,40.0,40.0,0,0,5.0,Focused,NORMAL,NOT_ELIGIBLE,19.0,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-EVD-001,0,0,0,0,0,1,0,1,OPR,0,1,{'full_mastery_from_team': 'no'},,PASS
SYN-0296,Synthetic 296,MeritRoute,adult,en,team_strong,1345,5,70.83,Gold,8,75.0|85.0|75.0|10.0|50.0|75.0|30.0|65.0,66.25,Specialist,81.67,81.67,1,1,45.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,78.9,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,7,4,1,6,0,5,BLD|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0297,Synthetic 297,MeritRoute,adult,en,integrity,365,3,45.83,Silver,5,0.0|75.0|50.0|50.0|0.0|50.0|50.0|0.0,42.5,Scout,95.0,49.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,51.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,4,0,2,0,2,BLD|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0298,Synthetic 298,WingPass,adult,ar,popular_weak,310,3,28.33,Iron,3,60.0|0.0|0.0|0.0|60.0|0.0|0.0|50.0,12.5,Hatchling,0.0,0.0,0,0,27.5,Expanding,NORMAL,NOT_ELIGIBLE,16.5,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,0,0,3,0,3,BLD|OPR,0,0,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS
SYN-0299,Synthetic 299,Expedition,adult,en,steady,850,4,65.83,Gold,7,40.0|50.0|60.0|80.0|0.0|65.0|65.0|75.0,58.75,Pathfinder,80.0,80.0,1,1,55.0,Multi-Horizon,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,61.0,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001,0,0,0,2,1,5,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0300,Synthetic 300,OpenFlight,adult,en,new,260,2,26.67,Iron,4,40.0|0.0|0.0|60.0|0.0|0.0|10.0|50.0,12.5,Hatchling,15.0,15.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,24.5,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,0,0,2,0,2,BLD|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0301,Synthetic 301,WingPass,adult,ar,steady,910,4,65.83,Gold,6,0.0|75.0|50.0|75.0|0.0|60.0|75.0|60.0,66.25,Specialist,83.33,83.33,1,1,34.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,72.15,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,2,4,1,3,0,4,OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0302,Synthetic 302,FlightPass,adult,en,high_act_low_ev,810,4,59.17,Silver,7,0.0|40.0|60.0|60.0|85.0|50.0|60.0|10.0,32.5,Hatchling,70.0,49.0,0,0,50.0,Multi-Horizon,POSITIVE_STANDING,NOT_ELIGIBLE,44.95,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,1,0,12,0,5,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS
SYN-0303,Synthetic 303,WingPass,adult,en,low_act_high_ev,995,4,60.83,Gold,8,40.0|60.0|50.0|50.0|50.0|70.0|85.0|50.0,63.75,Pathfinder,100.0,100.0,1,1,29.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,73.65,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,8,1,1,0,3,BLD|OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS
SYN-0304,Synthetic 304,WingPass,adult,ar,experienced,1265,5,83.33,Platinum,8,65.0|85.0|85.0|75.0|85.0|85.0|85.0|60.0,86.25,Specialist,100.0,100.0,1,2,68.0,Multi-Horizon,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,74.6,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001,0,1,0,7,1,8,0,8,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0305,Synthetic 305,OpenFlight,adult,en,new,340,3,35.83,Bronze,4,0.0|40.0|0.0|50.0|60.0|0.0|0.0|65.0,27.5,Hatchling,70.0,49.0,0,0,38.75,Expanding,NORMAL,NOT_ELIGIBLE,35.7,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,1,0,4,0,4,BLD|LED|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0306,Synthetic 306,Expedition,adult,en,merit,1070,5,72.5,Gold,8,65.0|70.0|50.0|65.0|75.0|85.0|75.0|60.0,66.25,Specialist,83.33,83.33,1,1,50.75,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,75.4,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,2,4,1,6,0,6,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0307,Synthetic 307,OpenFlight,adult,en,returning,260,2,36.67,Bronze,6,50.0|0.0|0.0|15.0|50.0|50.0|15.0|40.0,40.0,Scout,80.0,49.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,39.2,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-RET-001,0,0,0,2,0,5,0,2,BLD|OPR,0,1,{'baseline': 'ok'},,PASS
SYN-0308,Synthetic 308,Expedition,minor,ar,minor_ar,430,3,54.17,Silver,7,65.0|60.0|50.0|60.0|10.0|0.0|40.0|50.0,45.0,Scout,95.0,49.0,0,0,33.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,51.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,3,0,4,0,3,BLD|LED|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0309,Synthetic 309,Expedition,adult,ar,a11y_compressed,220,2,34.17,Bronze,4,40.0|75.0|0.0|40.0|50.0|0.0|0.0|0.0,37.5,Scout,95.0,49.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,39.45,NOT_ELIGIBLE,2,ACH-ACT-001|ACH-EVD-001,0,0,0,3,0,2,0,2,OPR|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0310,Synthetic 310,OpenFlight,adult,en,team_passenger,405,3,55.0,Silver,7,50.0|50.0|60.0|50.0|60.0|60.0|0.0|50.0,25.0,Hatchling,70.0,49.0,0,0,43.75,Expanding,NORMAL,NOT_ELIGIBLE,34.2,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,1,0,6,0,5,LED|OPR|PRT,0,1,{'full_mastery_from_team': 'no'},,PASS
SYN-0311,Synthetic 311,OpenFlight,adult,ar,team_strong,1275,5,69.17,Gold,8,60.0|60.0|60.0|75.0|85.0|30.0|50.0|75.0,66.25,Specialist,81.67,81.67,1,1,57.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,76.4,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,7,2,1,5,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0312,Synthetic 312,WingPass,adult,en,integrity,310,3,40.83,Bronze,5,75.0|0.0|40.0|0.0|40.0|50.0|0.0|40.0,37.5,Scout,95.0,49.0,0,0,27.5,Expanding,NORMAL,NOT_ELIGIBLE,40.45,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,3,0,3,0,3,LED|PRT,0,1,{'baseline': 'ok'},,PASS
SYN-0313,Synthetic 313,WingPass,adult,en,popular_weak,300,3,45.83,Silver,5,0.0|40.0|60.0|0.0|0.0|40.0|75.0|60.0,30.0,Hatchling,70.0,49.0,0,0,27.5,Expanding,NORMAL,NOT_ELIGIBLE,33.45,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,1,0,5,0,3,OPR|PRT,0,1,"{'mastery_from_popularity': 'no', 'prestige_from_popularity': 'no'}",,PASS
SYN-0314,Synthetic 314,Expedition,adult,en,steady,790,4,57.5,Silver,7,40.0|75.0|50.0|85.0|0.0|20.0|75.0|10.0,63.75,Pathfinder,78.33,78.33,1,1,40.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,64.65,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,2,1,5,0,4,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS
SYN-0315,Synthetic 315,OpenFlight,adult,en,new,140,2,11.67,Iron,3,50.0|0.0|0.0|0.0|10.0|0.0|0.0|10.0,12.5,Hatchling,0.0,0.0,0,0,5.0,Focused,NORMAL,NOT_ELIGIBLE,12.0,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,0,0,1,0,1,LED,0,0,{'baseline': 'ok'},,PASS
SYN-0316,Synthetic 316,Expedition,adult,ar,steady,750,4,62.5,Gold,6,40.0|50.0|75.0|85.0|0.0|0.0|75.0|50.0,63.75,Pathfinder,80.0,80.0,1,1,45.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,66.15,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,2,1,4,0,5,BLD|LED|OPR,1,1,{'baseline': 'ok'},,PASS
SYN-0317,Synthetic 317,FlightPass,adult,en,high_act_low_ev,650,4,58.33,Silver,8,40.0|60.0|60.0|50.0|50.0|50.0|70.0|60.0,12.5,Hatchling,0.0,0.0,0,0,70.0,Integrated,NORMAL,NOT_ELIGIBLE,22.5,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,0,0,18,0,9,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS
